source,item_type,title_or_text,author,extra_1_label,extra_1_value,extra_2_label,extra_2_value,url
books.toscrape.com,book,"We Love You, Charlie Freeman",N/A,price_gbp,50.27,rating_stars,5,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html
books.toscrape.com,book,Untitled Collection: Sabbath Poems 2014,N/A,price_gbp,14.27,rating_stars,4,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html
books.toscrape.com,book,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",N/A,price_gbp,44.18,rating_stars,4,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html
books.toscrape.com,book,Unicorn Tracks,N/A,price_gbp,18.78,rating_stars,3,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html
books.toscrape.com,book,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",N/A,price_gbp,25.52,rating_stars,1,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html
books.toscrape.com,book,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),N/A,price_gbp,16.28,rating_stars,1,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html
books.toscrape.com,book,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,N/A,price_gbp,31.12,rating_stars,3,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html
books.toscrape.com,book,This One Summer,N/A,price_gbp,19.49,rating_stars,4,https://books.toscrape.com/catalogue/this-one-summer_947/index.html
books.toscrape.com,book,Thirst,N/A,price_gbp,17.27,rating_stars,5,https://books.toscrape.com/catalogue/thirst_946/index.html
books.toscrape.com,book,The Torch Is Passed: A Harding Family Story,N/A,price_gbp,19.09,rating_stars,1,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html
books.toscrape.com,book,The Secret of Dreadwillow Carse,N/A,price_gbp,56.13,rating_stars,1,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html
books.toscrape.com,book,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",N/A,price_gbp,56.41,rating_stars,1,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html
books.toscrape.com,book,The Past Never Ends,N/A,price_gbp,56.5,rating_stars,4,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html
books.toscrape.com,book,The Natural History of Us (The Fine Art of Pretending #2),N/A,price_gbp,45.22,rating_stars,3,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html
books.toscrape.com,book,The Nameless City (The Nameless City #1),N/A,price_gbp,38.16,rating_stars,4,https://books.toscrape.com/catalogue/the-nameless-city-the-nameless-city-1_940/index.html
books.toscrape.com,book,The Murder That Never Was (Forensic Instincts #5),N/A,price_gbp,54.11,rating_stars,3,https://books.toscrape.com/catalogue/the-murder-that-never-was-forensic-instincts-5_939/index.html
books.toscrape.com,book,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,N/A,price_gbp,42.96,rating_stars,4,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html
books.toscrape.com,book,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",N/A,price_gbp,23.89,rating_stars,4,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html
books.toscrape.com,book,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,N/A,price_gbp,16.77,rating_stars,3,https://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html
books.toscrape.com,book,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",N/A,price_gbp,20.59,rating_stars,5,https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html
books.toscrape.com,book,The Gutsy Girl: Escapades for Your Life of Epic Adventure,N/A,price_gbp,37.13,rating_stars,1,https://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html
books.toscrape.com,book,The Electric Pencil: Drawings from Inside State Hospital No. 3,N/A,price_gbp,56.06,rating_stars,1,https://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html
books.toscrape.com,book,The Death of Humanity: and the Case for Life,N/A,price_gbp,58.11,rating_stars,4,https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html
books.toscrape.com,book,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",N/A,price_gbp,49.05,rating_stars,3,https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html
books.toscrape.com,book,The Art Forger,N/A,price_gbp,40.76,rating_stars,3,https://books.toscrape.com/catalogue/the-art-forger_930/index.html
books.toscrape.com,book,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,N/A,price_gbp,19.73,rating_stars,1,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html
books.toscrape.com,book,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,N/A,price_gbp,32.24,rating_stars,5,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html
books.toscrape.com,book,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,N/A,price_gbp,41.83,rating_stars,4,https://books.toscrape.com/catalogue/spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html
books.toscrape.com,book,Soul Reader,N/A,price_gbp,39.58,rating_stars,2,https://books.toscrape.com/catalogue/soul-reader_926/index.html
books.toscrape.com,book,Security,N/A,price_gbp,39.25,rating_stars,2,https://books.toscrape.com/catalogue/security_925/index.html
books.toscrape.com,book,"Saga, Volume 6 (Saga (Collected Editions) #6)",N/A,price_gbp,25.02,rating_stars,3,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html
books.toscrape.com,book,"Saga, Volume 5 (Saga (Collected Editions) #5)",N/A,price_gbp,51.04,rating_stars,2,https://books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html
books.toscrape.com,book,Reskilling America: Learning to Labor in the Twenty-First Century,N/A,price_gbp,19.83,rating_stars,2,https://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html
books.toscrape.com,book,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",N/A,price_gbp,50.4,rating_stars,3,https://books.toscrape.com/catalogue/rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921/index.html
books.toscrape.com,book,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",N/A,price_gbp,13.61,rating_stars,5,https://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html
books.toscrape.com,book,Princess Between Worlds (Wide-Awake Princess #5),N/A,price_gbp,13.34,rating_stars,5,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html
books.toscrape.com,book,"Pop Gun War, Volume 1: Gift",N/A,price_gbp,18.97,rating_stars,1,https://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html
books.toscrape.com,book,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",N/A,price_gbp,36.28,rating_stars,2,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html
books.toscrape.com,book,Patience,N/A,price_gbp,10.16,rating_stars,3,https://books.toscrape.com/catalogue/patience_916/index.html
books.toscrape.com,book,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",N/A,price_gbp,15.44,rating_stars,4,https://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html
books.toscrape.com,book,orange: The Complete Collection 1 (orange: The Complete Collection #1),N/A,price_gbp,48.41,rating_stars,1,https://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html
books.toscrape.com,book,Online Marketing for Busy Authors: A Step-By-Step Guide,N/A,price_gbp,46.35,rating_stars,1,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html
books.toscrape.com,book,On a Midnight Clear,N/A,price_gbp,14.07,rating_stars,3,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html
books.toscrape.com,book,Obsidian (Lux #1),N/A,price_gbp,14.86,rating_stars,2,https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html
books.toscrape.com,book,My Paris Kitchen: Recipes and Stories,N/A,price_gbp,33.37,rating_stars,2,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html
books.toscrape.com,book,Masks and Shadows,N/A,price_gbp,56.4,rating_stars,2,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html
books.toscrape.com,book,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",N/A,price_gbp,14.02,rating_stars,4,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html
books.toscrape.com,book,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",N/A,price_gbp,46.91,rating_stars,2,https://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html
books.toscrape.com,book,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",N/A,price_gbp,45.61,rating_stars,3,https://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html
books.toscrape.com,book,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),N/A,price_gbp,19.92,rating_stars,2,https://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html
books.toscrape.com,book,"Layered: Baking, Building, and Styling Spectacular Cakes",N/A,price_gbp,40.11,rating_stars,1,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html
books.toscrape.com,book,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),N/A,price_gbp,53.9,rating_stars,2,https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html
books.toscrape.com,book,Join,N/A,price_gbp,35.67,rating_stars,5,https://books.toscrape.com/catalogue/join_902/index.html
books.toscrape.com,book,In the Country We Love: My Family Divided,N/A,price_gbp,22.0,rating_stars,4,https://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html
books.toscrape.com,book,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,N/A,price_gbp,57.36,rating_stars,5,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html
books.toscrape.com,book,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",N/A,price_gbp,29.17,rating_stars,2,https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html
books.toscrape.com,book,I am a Hero Omnibus Volume 1,N/A,price_gbp,54.63,rating_stars,3,https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html
books.toscrape.com,book,How to Be Miserable: 40 Strategies You Already Use,N/A,price_gbp,46.03,rating_stars,1,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html
books.toscrape.com,book,Her Backup Boyfriend (The Sorensen Family #1),N/A,price_gbp,33.97,rating_stars,1,https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html
books.toscrape.com,book,"Giant Days, Vol. 2 (Giant Days #5-8)",N/A,price_gbp,22.11,rating_stars,2,https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html
books.toscrape.com,book,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,N/A,price_gbp,29.69,rating_stars,3,https://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html
books.toscrape.com,book,First and First (Five Boroughs #3),N/A,price_gbp,15.97,rating_stars,4,https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html
books.toscrape.com,book,Fifty Shades Darker (Fifty Shades #2),N/A,price_gbp,21.96,rating_stars,1,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html
books.toscrape.com,book,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,N/A,price_gbp,54.35,rating_stars,2,https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html
